,First,Last,Nickname,total_fights,full_name_conference,fighters_id
3965,Joe,Wilk,The Nose,30,JoeWilkThe Nose,FIG0601
321,Keith,Berry,,30,KeithBerry,FIG0600
2873,Steven,Peterson,Ocho,30,StevenPetersonOcho,FIG0599
3244,Jesse,Sanders,,30,JesseSanders,FIG0598
2160,Dong Hyun,Ma,Maestro,30,Dong HyunMaMaestro,FIG0597
2438,Dokonjonosuke,Mishima,,30,DokonjonosukeMishima,FIG0596
3210,Alessio,Sakara,Legionarius,30,AlessioSakaraLegionarius,FIG0595
1508,Marcin,Held,,30,MarcinHeld,FIG0594
575,Roger,Carroll,The Leprechaun,30,RogerCarrollThe Leprechaun,FIG0593
3031,Leigh,Remedios,Bulldog,30,LeighRemediosBulldog,FIG0592
4082,Roman,Zentsov,The Russian Hammer,30,RomanZentsovThe Russian Hammer,FIG0591
2503,Brandon,Moreno,The Assassin Baby,30,BrandonMorenoThe Assassin Baby,FIG0590
3381,Raja,Shippen,,30,RajaShippen,FIG0589
2506,Sammy,Morgan,The Squeeze,30,SammyMorganThe Squeeze,FIG0588
1563,Mizuto,Hirota,Pugnus,30,MizutoHirotaPugnus,FIG0587
928,Anderson,Dos Santos,Berinja,30,AndersonDos SantosBerinja,FIG0586
925,Junior,Dos Santos,Cigano,30,JuniorDos SantosCigano,FIG0585
1736,DaMarques,Johnson,Darkness,30,DaMarquesJohnsonDarkness,FIG0584
20,Nick,Agallar,,30,NickAgallar,FIG0583
4078,Joao,Zeferino,The Brazilian Samurai,30,JoaoZeferinoThe Brazilian Samurai,FIG0582
1515,Josh,Hendricks,,30,JoshHendricks,FIG0581
878,Cyrille,Diabate,The Snake,30,CyrilleDiabateThe Snake,FIG0580
1547,Jay,Hieron,The Thoroughbred,30,JayHieronThe Thoroughbred,FIG0579
1993,Anthony,Lapsley,The Recipe,30,AnthonyLapsleyThe Recipe,FIG0578
2913,Dmitry,Poberezhets,,30,DmitryPoberezhets,FIG0577
1703,Keith,Jardine,The Dean of Mean,30,KeithJardineThe Dean of Mean,FIG0576
2790,Norman,Parke,Stormin',30,NormanParkeStormin',FIG0575
2107,Abner,Lloveras,Skullman,30,AbnerLloverasSkullman,FIG0574
983,Ross,Ebanez,The Boss,30,RossEbanezThe Boss,FIG0573
678,Devin,Cole,,31,DevinCole,FIG0572
1513,Benson,Henderson,Smooth,31,BensonHendersonSmooth,FIG0571
253,Chris,Barnett,Beastboy,31,ChrisBarnettBeastboy,FIG0570
1152,Jussier,Formiga,,31,JussierFormiga,FIG0569
1742,Demetrious,Johnson,Mighty Mouse,31,DemetriousJohnsonMighty Mouse,FIG0568
3564,Marc,Stevens,,31,MarcStevens,FIG0567
672,Marloes,Coenen,,31,MarloesCoenen,FIG0566
2594,Rafael,Natal,Sapo,31,RafaelNatalSapo,FIG0565
1380,Desmond,Green,The Predator,31,DesmondGreenThe Predator,FIG0564
3570,Alex,Stiebling,The Brazilian Killa,31,AlexStieblingThe Brazilian Killa,FIG0563
1290,Ricky,Glenn,The Gladiator,31,RickyGlennThe Gladiator,FIG0562
3619,Daniel,Swain,,31,DanielSwain,FIG0561
2192,Ibragim,Magomedov,,31,IbragimMagomedov,FIG0560
1527,Jack,Hermansson,The Joker,31,JackHermanssonThe Joker,FIG0559
2079,Jess,Liaudin,The Joker,31,JessLiaudinThe Joker,FIG0558
3590,Daniel,Straus,,31,DanielStraus,FIG0557
819,LC,Davis,,31,LCDavis,FIG0556
1228,Junye,Gao,,31,JunyeGao,FIG0555
3390,Landon,Showalter,The Show,31,LandonShowalterThe Show,FIG0554
281,Rudy,Bears,,31,RudyBears,FIG0553
1329,Jared,Gooden,NiteTrain,31,JaredGoodenNiteTrain,FIG0552
3607,Amar,Suloev,,31,AmarSuloev,FIG0551
3261,Mike,Santiago,,31,MikeSantiago,FIG0550
410,Kyle,Bradley,,31,KyleBradley,FIG0549
3636,Joe,Taimanglo,The Juggernaut,31,JoeTaimangloThe Juggernaut,FIG0548
2195,Abus,Magomedov,,31,AbusMagomedov,FIG0547
2631,Tom,Niinimaki,Stoneface,31,TomNiinimakiStoneface,FIG0546
515,Alvin,Cacdac,,31,AlvinCacdac,FIG0545
2032,Tommy,Lee,,31,TommyLee,FIG0544
884,Rafael,Dias,,31,RafaelDias,FIG0543
4072,Elizeu,Zaleski dos Santos,Capoeira,31,ElizeuZaleski dos SantosCapoeira,FIG0542
3704,Josh,Thomson,The Punk,31,JoshThomsonThe Punk,FIG0541
1839,Ryo,Kawamura,,31,RyoKawamura,FIG0540
3088,Pedro,Rizzo,The Rock,31,PedroRizzoThe Rock,FIG0539
2858,Alex,Perez,,31,AlexPerez,FIG0538
2509,Alex,Morono,The Great White,31,AlexMoronoThe Great White,FIG0537
1682,Yves,Jabouin,Tiger,31,YvesJabouinTiger,FIG0536
2205,Jennifer,Maia,,31,JenniferMaia,FIG0535
614,Michael,Chandler,Iron,31,MichaelChandlerIron,FIG0534
411,Paul,Bradley,The Gentleman,31,PaulBradleyThe Gentleman,FIG0533
2096,Matt,Lindland,The Law,31,MattLindlandThe Law,FIG0532
830,Jason,Day,Dooms,31,JasonDayDooms,FIG0531
298,Joey,Beltran,The Mexicutioner,31,JoeyBeltranThe Mexicutioner,FIG0530
3862,Gian,Villante,,31,GianVillante,FIG0529
2378,Antonio,Mendes,Samurai,31,AntonioMendesSamurai,FIG0528
3284,Bob,Sapp,The Beast,31,BobSappThe Beast,FIG0527
327,Matt,Bessette,The Mangler,31,MattBessetteThe Mangler,FIG0526
2776,Alexandre,Pantoja,The Cannibal,31,AlexandrePantojaThe Cannibal,FIG0525
2729,Tito,Ortiz,The People's Champ,32,TitoOrtizThe People's Champ,FIG0524
3116,Kevin,Roddy,K-Rod,32,KevinRoddyK-Rod,FIG0523
1562,Kuniyoshi,Hironaka,,32,KuniyoshiHironaka,FIG0522
2171,Lyoto,Machida,The Dragon,32,LyotoMachidaThe Dragon,FIG0521
1630,David,Hulett,Hollywood,32,DavidHulettHollywood,FIG0520
107,Rafael,Alves,The Turn,32,RafaelAlvesThe Turn,FIG0519
2838,BJ,Penn,The Prodigy,32,BJPennThe Prodigy,FIG0518
198,Marcus,Aurelio,Maximus,32,MarcusAurelioMaximus,FIG0517
1659,Katsuya,Inoue,,32,KatsuyaInoue,FIG0516
1231,Leonard,Garcia,Bad Boy,32,LeonardGarciaBad Boy,FIG0515
2152,Vicente,Luque,The Silent Assassin,32,VicenteLuqueThe Silent Assassin,FIG0514
1117,Andre,Fili,Touchy,32,AndreFiliTouchy,FIG0513
238,Antonio,Banuelos,,32,AntonioBanuelos,FIG0512
2395,Yaotzin,Meza,,32,YaotzinMeza,FIG0511
1115,Paulo,Filho,,32,PauloFilho,FIG0510
3134,Marcos,Rogerio de Lima,Pezao,32,MarcosRogerio de LimaPezao,FIG0509
2514,Anthony,Morrison,Cheesesteak,32,AnthonyMorrisonCheesesteak,FIG0508
1853,Steve,Kennedy,The Steamrolla,32,SteveKennedyThe Steamrolla,FIG0507
1294,Jason,Godsey,,32,JasonGodsey,FIG0506
2526,Askar,Mozharov,,32,AskarMozharov,FIG0505
1865,Sergei,Kharitonov,,32,SergeiKharitonov,FIG0504
1575,Max,Holloway,Blessed,32,MaxHollowayBlessed,FIG0503
3016,Greg,Rebello,Ribz,32,GregRebelloRibz,FIG0502
2723,Michihiro,Omigawa,,32,MichihiroOmigawa,FIG0501
2218,Nazareno,Malegarie,El Tigre,32,NazarenoMalegarieEl Tigre,FIG0500
3009,Stevie,Ray,Braveheart,32,StevieRayBraveheart,FIG0499
464,Derek,Brunson,The One,32,DerekBrunsonThe One,FIG0498
1587,Mark,Hominick,The Machine,32,MarkHominickThe Machine,FIG0497
346,Brad,Blackburn,Bad Brad,32,BradBlackburnBad Brad,FIG0496
2643,Chidi,Njokuani,Bang Bang,32,ChidiNjokuaniBang Bang,FIG0495
3773,Marcin,Tybura,Tybur,32,MarcinTyburaTybur,FIG0494
1172,Willamy,Freire,Chiquerim,32,WillamyFreireChiquerim,FIG0493
3959,Robert,Whittaker,The Reaper,32,RobertWhittakerThe Reaper,FIG0492
3863,Ike,Villanueva,Hurricane,32,IkeVillanuevaHurricane,FIG0491
3880,Milco,Voorn,,32,MilcoVoorn,FIG0490
2414,Cole,Miller,Magrinho,32,ColeMillerMagrinho,FIG0489
3420,Bruno,Silva,Blindado,32,BrunoSilvaBlindado,FIG0488
525,Frank,Camacho,The Crank,32,FrankCamachoThe Crank,FIG0487
390,Tanner,Boser,The Bulldozer,32,TannerBoserThe Bulldozer,FIG0486
771,Zak,Cummings,,32,ZakCummings,FIG0485
824,Alexis,Davis,,32,AlexisDavis,FIG0484
1373,Tony,Gravely,,32,TonyGravely,FIG0483
2,Nariman,Abbasov,Bayraktar,32,NarimanAbbasovBayraktar,FIG0482
3409,Antonio,Silva,Bigfoot,32,AntonioSilvaBigfoot,FIG0481
3874,Bobby,Voelker,Vicious,32,BobbyVoelkerVicious,FIG0480
567,Roan,Carneiro,Jucao,32,RoanCarneiroJucao,FIG0479
600,Gesias,Cavalcante,JZ,32,GesiasCavalcanteJZ,FIG0478
51,Ildemar,Alcantara,Marajo,32,IldemarAlcantaraMarajo,FIG0477
1203,Alavutdin,Gadjiev,,32,AlavutdinGadjiev,FIG0476
2996,Luis,Ramos,Beicao,32,LuisRamosBeicao,FIG0475
3090,Justin,Robbins,,33,JustinRobbins,FIG0474
2470,Hidetaka,Monma,,33,HidetakaMonma,FIG0473
1390,Chuck,Grigsby,The Reverend,33,ChuckGrigsbyThe Reverend,FIG0472
842,Johil,de Oliveira,,33,Johilde Oliveira,FIG0471
4093,James,Zikic,The Messenger,33,JamesZikicThe Messenger,FIG0470
2411,Jason,Miller,Mayhem,33,JasonMillerMayhem,FIG0469
3151,Jesse,Ronson,The Body Snatcher,33,JesseRonsonThe Body Snatcher,FIG0468
256,Phil,Baroni,The New York Bad Ass,33,PhilBaroniThe New York Bad Ass,FIG0467
3272,Thiago,Santos,Marreta,33,ThiagoSantosMarreta,FIG0466
1009,Tim,Elliott,,33,TimElliott,FIG0465
1623,Roger,Huerta,El Matador,33,RogerHuertaEl Matador,FIG0464
3820,Jamie,Varner,,33,JamieVarner,FIG0463
2891,John,Phillips,The Welsh Wrecking Machine,33,JohnPhillipsThe Welsh Wrecking Machine,FIG0462
1858,Aurelijus,Kerpe,,33,AurelijusKerpe,FIG0461
3000,Kevin,Randleman,The Monster,33,KevinRandlemanThe Monster,FIG0460
222,Siyar,Bahadurzada,The Great,33,SiyarBahadurzadaThe Great,FIG0459
1127,Spencer,Fisher,The King,33,SpencerFisherThe King,FIG0458
3191,Bas,Rutten,El Guapo,33,BasRuttenEl Guapo,FIG0457
2855,Alejandro,Perez,Turbo,33,AlejandroPerezTurbo,FIG0456
818,Marcus,Davis,The Irish Hand Grenade,33,MarcusDavisThe Irish Hand Grenade,FIG0455
417,Diego,Brandao,DB,33,DiegoBrandaoDB,FIG0454
2198,John,Maguire,The One,33,JohnMaguireThe One,FIG0453
2649,Rogerio,Nogueira,Minotouro,33,RogerioNogueiraMinotouro,FIG0452
2652,Kyle,Noke,,33,KyleNoke,FIG0451
2452,Tomoya,Miyashita,,33,TomoyaMiyashita,FIG0450
2732,Kenji,Osawa,,33,KenjiOsawa,FIG0449
3594,Hans,Stringer,,33,HansStringer,FIG0448
3592,Sean,Strickland,,33,SeanStrickland,FIG0447
3589,Dave,Strasser,,33,DaveStrasser,FIG0446
3585,Sam,Stout,Hands of Stone,33,SamStoutHands of Stone,FIG0445
1810,Bryson,Kamaka,,33,BrysonKamaka,FIG0444
4019,Xiao,Long,,33,XiaoLong,FIG0443
3007,Gideon,Ray,,33,GideonRay,FIG0442
3736,Dequan,Townsend,The Tarantula,33,DequanTownsendThe Tarantula,FIG0441
2747,Shungo,Oyama,,33,ShungoOyama,FIG0440
3028,Wilson,Reis,,33,WilsonReis,FIG0439
63,Houston,Alexander,The Assassin,33,HoustonAlexanderThe Assassin,FIG0438
2777,Jared,Papazian,The Jackhammer,33,JaredPapazianThe Jackhammer,FIG0437
1193,Riki,Fukuda,,33,RikiFukuda,FIG0436
4085,Zhang,Lipeng,The Warrior,33,ZhangLipengThe Warrior,FIG0435
940,John,Doyle,The Iron Bull,33,JohnDoyleThe Iron Bull,FIG0434
900,Rodolfo Marques,Diniz,,33,Rodolfo MarquesDiniz,FIG0433
201,Levi,Avera,,33,LeviAvera,FIG0432
2023,Chris,Leben,The Crippler,33,ChrisLebenThe Crippler,FIG0431
3638,Mairbek,Taisumov,Beckan,33,MairbekTaisumovBeckan,FIG0430
263,Alexandre,Barros,Baixinho,33,AlexandreBarrosBaixinho,FIG0429
2947,Jiri,Prochazka,,33,JiriProchazka,FIG0428
1660,Takeshi,Inoue,Lion,33,TakeshiInoueLion,FIG0427
2256,Jack,Marshman,The Hammer,33,JackMarshmanThe Hammer,FIG0426
4028,Atsushi,Yamamoto,,33,AtsushiYamamoto,FIG0425
304,Gabriel,Benitez,Moggly,34,GabrielBenitezMoggly,FIG0424
810,Mac,Danzig,,34,MacDanzig,FIG0423
1192,Keisuke,Fujiwara,,34,KeisukeFujiwara,FIG0422
732,Patrick,Cote,The Predator,34,PatrickCoteThe Predator,FIG0421
78,George,Allen,,34,GeorgeAllen,FIG0420
2880,Anthony,Pettis,Showtime,34,AnthonyPettisShowtime,FIG0419
599,Luke,Caudillo,Lil' Hulk,34,LukeCaudilloLil' Hulk,FIG0418
2333,Court,McGee,The Crusher,34,CourtMcGeeThe Crusher,FIG0417
244,Edson,Barboza,Junior,34,EdsonBarbozaJunior,FIG0416
214,Seth,Baczynski,The Polish Pistola,34,SethBaczynskiThe Polish Pistola,FIG0415
3097,Ryan,Roberts,,34,RyanRoberts,FIG0414
2114,David,Loiseau,The Crow,34,DavidLoiseauThe Crow,FIG0413
156,Igor,Araujo,,34,IgorAraujo,FIG0412
3180,Murilo,Rua,Ninja,34,MuriloRuaNinja,FIG0411
2455,Takeya,Mizugaki,,34,TakeyaMizugaki,FIG0410
1494,Mike,Hayes,,34,MikeHayes,FIG0409
1573,Kevin,Holland,Trailblazer,34,KevinHollandTrailblazer,FIG0408
1948,Anton,Kuivanen,,34,AntonKuivanen,FIG0407
3462,Kestutis,Smirnovas,,34,KestutisSmirnovas,FIG0406
913,John,Dodson,The Magician,34,JohnDodsonThe Magician,FIG0405
1889,Rob,Kimmons,The Rosedale Reaper,34,RobKimmonsThe Rosedale Reaper,FIG0404
3455,Dennis,Siver,,34,DennisSiver,FIG0403
3405,Jean,Silva,White Bear,34,JeanSilvaWhite Bear,FIG0402
3415,Rafael,Silva,Morcego,34,RafaelSilvaMorcego,FIG0401
2486,Marlon,Moraes,Magic,34,MarlonMoraesMagic,FIG0400
3990,Andre,Winner,,34,AndreWinner,FIG0399
2257,Terry,Martin,,34,TerryMartin,FIG0398
3432,Douglas,Silva de Andrade,D Silva,34,DouglasSilva de AndradeD Silva,FIG0397
150,,Aoriqileng,The Mongolian Murderer,34,AoriqilengThe Mongolian Murderer,FIG0396
364,Tim,Boetsch,The Barbarian,34,TimBoetschThe Barbarian,FIG0395
2574,Kazuhiro,Nakamura,Kaz,34,KazuhiroNakamuraKaz,FIG0394
1937,Derrick,Krantz,D-Rock,34,DerrickKrantzD-Rock,FIG0393
2616,Julio Cesar,Neves Jr.,Morceguinho,34,Julio CesarNeves Jr.Morceguinho,FIG0392
1780,Ivan,Jorge,Batman,34,IvanJorgeBatman,FIG0391
3943,Fabricio,Werdum,Vai Cavalo,34,FabricioWerdumVai Cavalo,FIG0390
1431,Tim,Hague,The Trashing Machine,34,TimHagueThe Trashing Machine,FIG0389
4046,,Yibugele,Eagle,34,YibugeleEagle,FIG0388
1471,Phil,Harris,Billy,34,PhilHarrisBilly,FIG0387
2542,Makhmud,Muradov,,34,MakhmudMuradov,FIG0386
2215,Fabio,Maldonado,Caipira de Aco,34,FabioMaldonadoCaipira de Aco,FIG0385
979,Marvin,Eastman,The Beastman,34,MarvinEastmanThe Beastman,FIG0384
1824,Georgi,Karakhanyan,Insane,34,GeorgiKarakhanyanInsane,FIG0383
1871,Katsunori,Kikuno,,34,KatsunoriKikuno,FIG0382
3776,Ryuki,Ueyama,,35,RyukiUeyama,FIG0381
769,Chris,Culley,,35,ChrisCulley,FIG0380
1487,Daiki,Hata,DJ Taiki,35,DaikiHataDJ Taiki,FIG0379
987,Frankie,Edgar,The Answer,35,FrankieEdgarThe Answer,FIG0378
2784,Karo,Parisyan,The Heat,35,KaroParisyanThe Heat,FIG0377
446,Mike,Brown,,35,MikeBrown,FIG0376
425,Chris,Brennan,The Westside Strangler,35,ChrisBrennanThe Westside Strangler,FIG0375
3955,Mike,Whitehead,,35,MikeWhitehead,FIG0374
1864,Sergey,Khandozhko,Honda,35,SergeyKhandozhkoHonda,FIG0373
1462,Dan,Hardy,The Outlaw,35,DanHardyThe Outlaw,FIG0372
153,Kenji,Arai,,35,KenjiArai,FIG0371
524,Joe,Camacho,,35,JoeCamacho,FIG0370
2091,Douglas,Lima,The Phenom,35,DouglasLimaThe Phenom,FIG0369
172,Akbarh,Arreola,El Caballero,35,AkbarhArreolaEl Caballero,FIG0368
516,Alex,Caceres,Bruce Leeroy,35,AlexCaceresBruce Leeroy,FIG0367
701,Brett,Cooper,,35,BrettCooper,FIG0366
286,Johnny,Bedford,Brutal,35,JohnnyBedfordBrutal,FIG0365
2301,Vladimir,Matyushenko,The Janitor,35,VladimirMatyushenkoThe Janitor,FIG0364
869,Jason,Dent,Dynamite,35,JasonDentDynamite,FIG0363
2845,Ray,Perales,Relentless,35,RayPeralesRelentless,FIG0362
3695,Din,Thomas,Dinyero,35,DinThomasDinyero,FIG0361
115,JJ,Ambrose,,35,JJAmbrose,FIG0360
4050,Kazunori,Yokota,,35,KazunoriYokota,FIG0359
2148,Duane,Ludwig,Bang,35,DuaneLudwigBang,FIG0358
2708,Alex,Oliveira,Cowboy,35,AlexOliveiraCowboy,FIG0357
888,Nate,Diaz,,35,NateDiaz,FIG0356
1595,Dan,Hooker,The Hangman,35,DanHookerThe Hangman,FIG0355
1792,Jesse,Juarez,,35,JesseJuarez,FIG0354
3368,Frank,Shamrock,,35,FrankShamrock,FIG0353
1823,Kai,Kara-France,Don't Blink,35,KaiKara-FranceDon't Blink,FIG0352
3791,Yasuhiro,Urushitani,,35,YasuhiroUrushitani,FIG0351
4024,Alexander,Yakovlev,Russian Thunder,35,AlexanderYakovlevRussian Thunder,FIG0350
2284,Jameel,Massouh,,35,JameelMassouh,FIG0349
100,Eddie,Alvarez,,35,EddieAlvarez,FIG0348
1342,Jonathan,Goulet,The Road Warrior,35,JonathanGouletThe Road Warrior,FIG0347
3870,Marcos,Vinicius,Vina,35,MarcosViniciusVina,FIG0346
639,Ryo,Chonan,Piranah,35,RyoChonanPiranah,FIG0345
1092,Tony,Ferguson,El Cucuy,35,TonyFergusonEl Cucuy,FIG0344
1877,Jong Wang,Kim,,36,Jong WangKim,FIG0343
754,Kevin,Croom,Crash,36,KevinCroomCrash,FIG0342
2609,Roy,Nelson,Big Country,36,RoyNelsonBig Country,FIG0341
887,Nick,Diaz,,36,NickDiaz,FIG0340
3915,Brian,Warren,Mr. Unbreakable,36,BrianWarrenMr. Unbreakable,FIG0339
2582,Tyson,Nam,,36,TysonNam,FIG0338
3991,Eric,Wisely,Little Lee,36,EricWiselyLittle Lee,FIG0337
300,Joseph,Benavidez,,36,JosephBenavidez,FIG0336
3517,Jacare,Souza,,36,JacareSouza,FIG0335
3491,Rameau Thierry,Sokoudjou,The African Assassin,36,Rameau ThierrySokoudjouThe African Assassin,FIG0334
131,Jessica,Andrade,Bate Estaca,36,JessicaAndradeBate Estaca,FIG0333
121,Karl,Amoussou,The Psycho,36,KarlAmoussouThe Psycho,FIG0332
716,Wesley,Correira,Cabbage,36,WesleyCorreiraCabbage,FIG0331
2821,Ross,Pearson,The Real Deal,36,RossPearsonThe Real Deal,FIG0330
3387,Akira,Shoji,,36,AkiraShoji,FIG0329
2112,Sean,Loeffler,The Destroyer,36,SeanLoefflerThe Destroyer,FIG0328
3600,Masanori,Suda,,36,MasanoriSuda,FIG0327
2882,Forrest,Petz,The Meat Cleaver,36,ForrestPetzThe Meat Cleaver,FIG0326
333,David,Bielkheden,,36,DavidBielkheden,FIG0325
1164,Rich,Franklin,Ace,36,RichFranklinAce,FIG0324
3701,James,Thompson,The Colossus,36,JamesThompsonThe Colossus,FIG0323
588,Bendy,Casimir,,36,BendyCasimir,FIG0322
2053,Jean Francois,Lenogue,,36,Jean FrancoisLenogue,FIG0321
3301,Ben,Saunders,Killa B,37,BenSaundersKilla B,FIG0320
3309,Kerry,Schall,Meat Truck,37,KerrySchallMeat Truck,FIG0319
527,Chris,Camozzi,,37,ChrisCamozzi,FIG0318
2046,Thales,Leites,,37,ThalesLeites,FIG0317
1745,Kajan,Johnson,Ragin',37,KajanJohnsonRagin',FIG0316
3299,Tom,Sauer,,37,TomSauer,FIG0315
3296,Takenori,Sato,,37,TakenoriSato,FIG0314
565,Francis,Carmont,Limitless,37,FrancisCarmontLimitless,FIG0313
2916,Dustin,Poirier,The Diamond,37,DustinPoirierThe Diamond,FIG0312
3643,Hiroyuki,Takaya,Streetfight Bancho,37,HiroyukiTakayaStreetfight Bancho,FIG0311
1481,Chris,Haseman,The Hammer,37,ChrisHasemanThe Hammer,FIG0310
2361,Jason,Medina,,37,JasonMedina,FIG0309
3464,Patrick,Smith,,37,PatrickSmith,FIG0308
1880,Jong Man,Kim,Special Force,37,Jong ManKimSpecial Force,FIG0307
2277,Adriano,Martins,,37,AdrianoMartins,FIG0306
2740,Takafumi,Otsuka,,37,TakafumiOtsuka,FIG0305
2480,Homer,Moore,The Rock,37,HomerMooreThe Rock,FIG0304
3069,Moise,Rimbon,Swamp,37,MoiseRimbonSwamp,FIG0303
2922,Santiago,Ponzinibbio,Argentine Dagger,37,SantiagoPonzinibbioArgentine Dagger,FIG0302
1614,John,Howard,Doomsday,37,JohnHowardDoomsday,FIG0301
906,John,Dixson,Big John,37,JohnDixsonBig John,FIG0300
2386,Ivan,Menjivar,The Pride of El Salvador,37,IvanMenjivarThe Pride of El Salvador,FIG0299
1965,Mike,Kyle,MAK,37,MikeKyleMAK,FIG0298
1938,James,Krause,The,37,JamesKrauseThe,FIG0297
3745,Francisco,Trinaldo,Massaranduba,37,FranciscoTrinaldoMassaranduba,FIG0296
1857,Maimaitituoheti,Keremuaili,Kyrgyz Mountain Eagle,37,MaimaitituohetiKeremuailiKyrgyz Mountain Eagle,FIG0295
3260,Jorge,Santiago,The Sandman,37,JorgeSantiagoThe Sandman,FIG0294
2340,Antonio,McKee,Mandingo,37,AntonioMcKeeMandingo,FIG0293
1156,Brian,Foster,The Foster Boy,37,BrianFosterThe Foster Boy,FIG0292
2323,Robert,McDaniel,Bubba,38,RobertMcDanielBubba,FIG0291
2408,Pat,Miletich,The Croatian Sensation,38,PatMiletichThe Croatian Sensation,FIG0290
3325,Bob,Schrijber,Dirty,38,BobSchrijberDirty,FIG0289
2681,Jeremiah,O'Neal,,38,JeremiahO'Neal,FIG0288
103,Thiago,Alves,Pitbull,38,ThiagoAlvesPitbull,FIG0287
1006,Darren,Elkins,The Damage,38,DarrenElkinsThe Damage,FIG0286
1455,Joachim,Hansen,Hellboy,38,JoachimHansenHellboy,FIG0285
2436,Kazuo,Misaki,Hitman,38,KazuoMisakiHitman,FIG0284
192,Raphael,Assuncao,,38,RaphaelAssuncao,FIG0283
288,Chase,Beebe,,38,ChaseBeebe,FIG0282
371,Kotetsu,Boku,,38,KotetsuBoku,FIG0281
2072,Derrick,Lewis,The Black Beast,38,DerrickLewisThe Black Beast,FIG0280
1846,Brian,Kelleher,Boom,38,BrianKelleherBoom,FIG0279
1011,Eddy,Ellis,Fast,38,EddyEllisFast,FIG0278
1130,Jon,Fitch,,38,JonFitch,FIG0277
2885,Nam,Phan,,38,NamPhan,FIG0276
909,Drew,Dober,,38,DrewDober,FIG0275
1943,Nikita,Krylov,The Miner,39,NikitaKrylovThe Miner,FIG0274
2897,Brad,Pickett,One Punch,39,BradPickettOne Punch,FIG0273
3225,Sean,Salmon,,39,SeanSalmon,FIG0272
1923,Cheick,Kongo,,39,CheickKongo,FIG0271
2204,Demian,Maia,,39,DemianMaia,FIG0270
1983,Jason,Lambert,The Punisher,39,JasonLambertThe Punisher,FIG0269
3268,Evangelista,Santos,Cyborg,39,EvangelistaSantosCyborg,FIG0268
340,Michael,Bisping,The Count,39,MichaelBispingThe Count,FIG0267
1241,David,Gardner,,39,DavidGardner,FIG0266
1492,Del,Hawkins,The Filipino Delight,39,DelHawkinsThe Filipino Delight,FIG0265
2294,Naoki,Matsushita,,39,NaokiMatsushita,FIG0264
2712,Wendell,Oliveira Marques,The Machine,39,WendellOliveira MarquesThe Machine,FIG0263
2621,Emanuel,Newton,The Hardcore Kid,39,EmanuelNewtonThe Hardcore Kid,FIG0262
447,Dominic,Brown,,39,DominicBrown,FIG0261
2848,Michel,Pereira,Demolidor,39,MichelPereiraDemolidor,FIG0260
1509,Delson,Heleno,Pe De Chumbo,39,DelsonHelenoPe De Chumbo,FIG0259
3508,Krzysztof,Soszynski,The Polish Experiment,39,KrzysztofSoszynskiThe Polish Experiment,FIG0258
57,Jose,Aldo,,39,JoseAldo,FIG0257
3440,Wes,Sims,The Project,39,WesSimsThe Project,FIG0256
114,Jimmy,Ambriz,The Titan,39,JimmyAmbrizThe Titan,FIG0255
3867,Joey,Villasenor,Smokin' Joe,39,JoeyVillasenorSmokin' Joe,FIG0254
3571,Tyler,Stinson,The Evolution,40,TylerStinsonThe Evolution,FIG0253
3900,Jim,Wallhead,Judo,40,JimWallheadJudo,FIG0252
294,Vitor,Belfort,The Phenom,40,VitorBelfortThe Phenom,FIG0251
4023,Rani,Yahya,,40,RaniYahya,FIG0250
2270,Poppies,Martinez,The Tachi Kid,40,PoppiesMartinezThe Tachi Kid,FIG0249
1044,Efrain,Escudero,Hecho En Mexico,40,EfrainEscuderoHecho En Mexico,FIG0248
1036,Julian,Erosa,Juicy J,40,JulianErosaJuicy J,FIG0247
2425,Darrick,Minner,,40,DarrickMinner,FIG0246
3751,Reynaldo,Trujillo,The Truth,40,ReynaldoTrujilloThe Truth,FIG0245
3522,Charon,Spain,,40,CharonSpain,FIG0244
1395,Kendall,Grove,Da Spyder,40,KendallGroveDa Spyder,FIG0243
3940,Mark,Weir,The Wizard,40,MarkWeirThe Wizard,FIG0242
1501,Ryan,Healy,The Irish Assassin,40,RyanHealyThe Irish Assassin,FIG0241
2098,John,Lineker,Hands of Stone,40,JohnLinekerHands of Stone,FIG0240
783,Chris,Curtis,Action-Man,40,ChrisCurtisAction-Man,FIG0239
3275,Gleristone,Santos,Toninho Furia,40,GleristoneSantosToninho Furia,FIG0238
1317,Fernando,Gonzalez,The Menifee Maniac,40,FernandoGonzalezThe Menifee Maniac,FIG0237
4027,Yoshihisa,Yamamoto,,40,YoshihisaYamamoto,FIG0236
3658,Evan,Tanner,,40,EvanTanner,FIG0235
2190,Neil,Magny,The Haitian Sensation,40,NeilMagnyThe Haitian Sensation,FIG0234
3369,Shang,Zhifa,Northeast Flying Tiger,40,ShangZhifaNortheast Flying Tiger,FIG0233
344,Jan,Blachowicz,,40,JanBlachowicz,FIG0232
3727,Ronys,Torres,,40,RonysTorres,FIG0231
3372,Sean,Sherk,The Muscle Shark,41,SeanSherkThe Muscle Shark,FIG0230
1743,Michael,Johnson,The Menace,41,MichaelJohnsonThe Menace,FIG0229
3377,Jake,Shields,,41,JakeShields,FIG0228
2163,Jason,MacDonald,The Athlete,41,JasonMacDonaldThe Athlete,FIG0227
1160,Hermes,Franca,,41,HermesFranca,FIG0226
